Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgEssentialStrictModified,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclLibunit,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProgunit,CountDeclProperty,CountDeclPropertyAuto,CountDeclSubprogram,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPackageCoupled,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,EssentialStrictModified,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxEssentialStrictModified,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SumEssentialStrictModified
Public Method,"net.siliconcode.sonar.quamoco.detectors.JavaQuamocoDetectorTest.testJavaQuamocoDetector_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/JavaQuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,2,,,,7,5,5,,,9,,,,,,,,,3,,1,5,6,5,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.29,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.JavaQuamocoDetectorTest.testMissingDocumentation_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/JavaQuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Abstract Class,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetector",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetector.java,,,,,,,2,2,2,1,,9,0,5,4,1,0,2,,0,0,,,,,4,3,,,,,,,4,4,,0,,,0,0,,4,,,,,,,,,77,5,,,,27,9,9,,,45,,,,,,,,,,,,8,19,10,,,,9,,,,,,,,,3,3,3,1,,,1,2,,58,1.67,8,8,8,4,
Public Constructor,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetector.QuamocoDetector",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,,,,6,2,3,,,5,,,,,,,,,4,,1,3,4,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.83,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetector.execute",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,,,,4,1,2,,,3,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetector.nestingDepthExceeded",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,0,,,,6,1,2,,,4,,,,,,,,,2,,3,0,4,2,,,,2,,,3,3,3,1,,,,,,,,,,2,,,0.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetector.overlyLongFile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetector.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,0,,,,6,1,2,,,4,,,,,,,,,2,,3,0,4,2,,,,2,,,3,3,3,1,,,,,,,,,,2,,,0.67,,,,,
Public Class,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,1,1,1,1,,12,0,3,8,1,2,0,,1,0,,,,,11,1,,,,,,,12,12,,0,,,0,0,,12,,,,,,,,,187,22,,,,60,28,23,,,105,,,,,,,,,,,,24,37,17,,,,20,,,,,,,,,1,1,1,1,,,1,0,,16,1.75,12,12,12,12,
Public Static Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,,,,6,4,4,,,8,,,,,,,,,3,,1,4,5,4,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testExecute_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testNestingDepthExceeded_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testNestingDepthExceeded_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testNestingDepthExceeded_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testNestingDepthExceeded_4",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testOverlyLongFile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testOverlyLongFile_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testOverlyLongFile_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.detectors.QuamocoDetectorTest.testOverlyLongFile_4",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/QuamocoDetectorTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,1,2,,,8,,,,,,,,,2,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.detectors.TestAll",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/TestAll.java,,,,,,,1,1,1,1,,11,0,3,8,1,0,0,,1,0,,,,,0,0,,,,,,,1,1,,0,,,0,0,,1,,,,,,,,,23,1,,,,5,2,1,,,17,,,,,,,,,,,,1,3,2,,,,1,,,,,,,,,1,1,1,1,,,1,0,,0,3.40,1,1,1,1,
Public Static Method,"net.siliconcode.sonar.quamoco.detectors.TestAll.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/detectors/TestAll.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Package,"net.siliconcode.sonar.quamoco.profiles",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/package-info.java,,,,,,,1,1,1,1,,12,0,5,6,,,,9,5,3,10,,,,23,3,,,,,,,28,,,0,,,1,0,,27,,,,,,,,,720,74,,,,269,169,94,,,377,,,,,,,,,,,,157,201,146,,,,55,,,,,,,,,4,4,4,1,,,,3,,,1.40,33,33,33,28,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfile.java,,,,,,,1,1,1,1,,5,0,5,0,1,1,0,,0,1,,,,,2,1,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,55,3,,,,16,9,8,,,36,,,,,,,,,,,,8,11,7,,,,4,,,,,,,,,1,1,1,1,,,2,0,,25,2.25,2,2,2,2,
Public Constructor,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfile.QuamocoCSharpProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfile.createProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,8,4,6,,,0,,,,,,,,,6,,1,5,6,3,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfileTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfileTest.java,,,,,,,1,1,1,1,,14,0,4,9,1,2,0,,1,0,,,,,4,0,,,,,,,5,5,,0,,,0,0,,5,,,,,,,,,90,8,,,,25,16,10,,,57,,,,,,,,,,,,9,15,11,,,,4,,,,,,,,,1,1,1,1,,,1,0,,0,2.28,5,5,5,5,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfileTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfileTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfileTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfileTest.testCreateProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,2,,,,8,5,6,,,15,,,,,,,,,7,,1,5,6,4,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.88,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoCSharpProfileTest.testQuamocoCSharpProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoCSharpProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,,,,5,3,3,,,8,,,,,,,,,4,,1,3,4,3,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfile.java,,,,,,,1,1,1,1,,5,0,5,0,1,1,0,,0,1,,,,,2,1,,,,,,,2,2,,0,,,0,0,,2,,,,,,,,,55,3,,,,16,9,8,,,36,,,,,,,,,,,,8,11,7,,,,4,,,,,,,,,1,1,1,1,,,2,0,,25,2.25,2,2,2,2,
Public Constructor,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfile.QuamocoJavaProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfile.createProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,8,4,6,,,0,,,,,,,,,6,,1,5,6,3,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfileTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfileTest.java,,,,,,,1,1,1,1,,14,0,4,9,1,2,0,,1,0,,,,,4,0,,,,,,,5,5,,0,,,0,0,,5,,,,,,,,,90,8,,,,25,16,10,,,57,,,,,,,,,,,,9,15,11,,,,4,,,,,,,,,1,1,1,1,,,1,0,,0,2.28,5,5,5,5,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfileTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfileTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfileTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfileTest.testCreateProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,2,,,,8,5,6,,,15,,,,,,,,,7,,1,5,6,4,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.88,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoJavaProfileTest.testQuamocoJavaProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoJavaProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,,,,5,3,3,,,8,,,,,,,,,4,,1,3,4,3,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporter.java,,,,,,,2,2,2,1,,12,2,10,0,1,1,0,,0,0,,,,,1,0,,,,,,,1,1,,0,,,0,0,,1,,,,,,,,,44,3,,,,12,3,6,,,29,,,,,,,,,,,,3,6,3,,,,3,,,,,,,,,2,2,2,1,,,1,1,,0,2.42,2,2,2,1,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporter.exportProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,,,,10,2,6,,,0,,,,,,,,,8,,2,3,5,2,,,,3,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporterTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporterTest.java,,,,,,,1,1,1,1,,12,0,3,8,1,2,0,,1,0,,,,,3,0,,,,,,,4,4,,0,,,0,0,,4,,,,,,,,,64,5,,,,17,10,5,,,42,,,,,,,,,,,,5,10,7,,,,3,,,,,,,,,1,1,1,1,,,1,0,,0,2.47,4,4,4,4,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporterTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporterTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporterTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileExporterTest.testExportProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileExporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,,,,6,3,4,,,8,,,,,,,,,3,,1,4,5,3,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporter.java,,,,,,,2,2,2,1,,12,0,11,0,1,3,0,,0,1,,,,,3,1,,,,,,,3,3,,0,,,1,0,,2,,,,,,,,,74,6,,,,39,13,22,,,29,,,,,,,,,,,,17,27,13,,,,14,,,,,,,,,4,4,4,1,,,2,3,,50,0.74,7,7,7,3,
Public Constructor,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporter.QuamocoProfileImporter",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,0,,,,5,1,3,,,0,,,,,,,,,3,,1,3,4,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Private Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporter.activateRulesByPattern",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,,,,14,3,7,,,0,,,,,,,,,6,,4,3,9,4,,,,5,,,4,4,4,1,,,,,,,,,,3,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporter.importProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporter.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,2,,,,15,5,11,,,0,,,,,,,,,8,,2,9,11,5,,,,6,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporterTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporterTest.java,,,,,,,1,1,1,1,,16,1,6,8,1,1,0,,1,0,,,,,4,0,,,,,,,5,5,,0,,,0,0,,5,,,,,,,,,100,9,,,,39,16,24,,,52,,,,,,,,,,,,24,30,12,,,,18,,,,,,,,,1,1,1,1,,,1,0,,0,1.33,5,5,5,5,
